dmu_id,variety,area_ha,productivity,year,month,day,operation_category,operation,equipment,active_substance,product,dose_kg_ha,dose_unit,dose_kg/t,dose_units,stage,Digitaria sanguinalis,Cyperus esculentus,Pyricularia,Wild Rice,Gramineae,Broadleaves,General Weeds,Weevil,Aphids,Rice Worms,Spodoptera frugiperda,Heteranthera,repetitions,covered_area,area_per_tonne
C6_2023,Ronaldo,3.75,2.88,"2,023.00",6.0,6.0,crop_protection,herbicide,sprayer,Profoxydim,Aura,0.15,kg/ha,0.05,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.75,0.35
C6_2023,Leonardo,67.34,2.88,"2,023.00",6.0,6.0,crop_protection,herbicide,sprayer,Profoxydim,Aura,0.15,kg/ha,0.05,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,67.34,0.35
C6_2023,Ronaldo,3.75,2.88,"2,023.00",6.0,6.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.05,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.75,0.35
C6_2023,Leonardo,67.34,2.88,"2,023.00",6.0,6.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.05,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,67.34,0.35
C6_2023,Ronaldo,3.75,2.88,"2,023.00",6.0,6.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.01,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.75,0.35
C6_2023,Leonardo,67.34,2.88,"2,023.00",6.0,6.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.01,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,67.34,0.35
C6_2023,Ronaldo,3.17,2.88,"2,023.00",7.0,10.0,crop_protection,pesticide,sprayer,Bacillus thuringiensis,Dipel DF,0.54,kg/ha,0.19,kg/t,Tillering (end),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.17,0.35
C6_2023,Leonardo,56.83,2.88,"2,023.00",7.0,10.0,crop_protection,pesticide,sprayer,Bacillus thuringiensis,Dipel DF,0.54,kg/ha,0.19,kg/t,Tillering (end),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,56.83,0.35
C6_2023,Ronaldo,3.08,2.88,"2,023.00",7.0,11.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.04,kg/t,Tillering (start),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.08,0.35
C6_2023,Leonardo,55.22,2.88,"2,023.00",7.0,11.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.04,kg/t,Tillering (start),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.22,0.35
C6_2024,Diva PV,54.22,7.25,"2,024.00",6.0,10.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.0,kg/t,2–3 leaves,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.22,0.14
C6_2024,Diva PV,54.22,7.25,"2,024.00",6.0,26.0,crop_protection,herbicide,sprayer,Cycloxydim,Verresta,0.25,kg/ha,0.03,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.22,0.14
C6_2024,Diva PV,54.22,7.25,"2,024.00",6.0,26.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.02,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.22,0.14
C6_2024,Diva PV,54.22,7.25,"2,024.00",7.0,10.0,crop_protection,herbicide,sprayer,Cycloxydim,Verresta,0.25,kg/ha,0.03,kg/t,5 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.22,0.14
C6_2024,Diva PV,54.22,7.25,"2,024.00",7.0,10.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.02,kg/t,5 leaves,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.22,0.14
C6_2024,Diva PV,54.22,7.25,"2,024.00",8.0,2.0,crop_protection,pesticide,sprayer,Bacillus thuringiensis,Dipel DF,0.54,kg/ha,0.07,kg/t,Tillering (end),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,54.22,0.14
C6_2024,Diva PV,1.25,7.25,"2,024.00",8.0,6.0,crop_protection,herbicide,sprayer,Bentazone,Kaos,1.92,kg/ha,0.26,kg/t,2–3 leaves,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,0.14
C7_2023,Ronaldo,31.24,6.98,"2,023.00",5.0,30.0,crop_protection,herbicide,sprayer,Glyphosate,Montana,1.08,kg/ha,0.15,kg/t,Stale seedbed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.24,0.14
C7_2023,Elettra,6.09,4.96,"2,023.00",5.0,30.0,crop_protection,herbicide,sprayer,Glyphosate,Montana,1.08,kg/ha,0.22,kg/t,Stale seedbed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.09,0.2
C7_2023,Ronaldo,31.24,6.98,"2,023.00",6.0,30.0,crop_protection,herbicide,sprayer,Bispyribac-sodium,Nominee,0.03,kg/ha,0.0,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.24,0.14
C7_2023,Elettra,6.09,4.96,"2,023.00",6.0,30.0,crop_protection,herbicide,sprayer,Bispyribac-sodium,Nominee,0.03,kg/ha,0.01,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.09,0.2
C7_2023,Ronaldo,31.24,6.98,"2,023.00",6.0,30.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.0,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.24,0.14
C7_2023,Elettra,6.09,4.96,"2,023.00",6.0,30.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.01,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.09,0.2
C7_2023,Ronaldo,31.24,6.98,"2,023.00",7.0,10.0,crop_protection,herbicide,sprayer,Bentazone,Baza,0.96,kg/ha,0.14,kg/t,Tillering (start),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.24,0.14
C7_2023,Elettra,6.09,4.96,"2,023.00",7.0,10.0,crop_protection,herbicide,sprayer,Bentazone,Baza,0.96,kg/ha,0.19,kg/t,Tillering (start),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.09,0.2
C7_2023,Ronaldo,31.24,6.98,"2,023.00",7.0,11.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.02,kg/t,Tillering (start),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.24,0.14
C7_2023,Elettra,6.09,4.96,"2,023.00",7.0,11.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.02,kg/t,Tillering (start),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.09,0.2
C7_2023,Ronaldo,31.24,6.98,"2,023.00",7.0,12.0,crop_protection,herbicide,sprayer,Profoxydim,Aura,0.15,kg/ha,0.02,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.24,0.14
C7_2023,Elettra,6.09,4.96,"2,023.00",7.0,12.0,crop_protection,herbicide,sprayer,Profoxydim,Aura,0.15,kg/ha,0.03,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.09,0.2
C7_2023,Ronaldo,31.24,6.98,"2,023.00",7.0,12.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.02,kg/t,2–3 leaves,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.24,0.14
C7_2023,Elettra,6.09,4.96,"2,023.00",7.0,12.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.03,kg/t,2–3 leaves,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.09,0.2
C7_2023,Ronaldo,31.24,6.98,"2,023.00",7.0,12.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.0,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.24,0.14
C7_2023,Elettra,6.09,4.96,"2,023.00",7.0,12.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.01,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.09,0.2
C7_2024,Ronaldo,22.45,4.42,"2,024.00",5.0,30.0,crop_protection,herbicide,sprayer,Glyphosate,Montana,1.08,kg/ha,0.24,kg/t,Pre-sowing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.45,0.23
C7_2024,Caravela,14.9,3.93,"2,024.00",5.0,30.0,crop_protection,herbicide,sprayer,Glyphosate,Montana,1.08,kg/ha,0.28,kg/t,Pre-sowing,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.9,0.25
C7_2024,Ronaldo,22.45,4.42,"2,024.00",6.0,30.0,crop_protection,herbicide,sprayer,Bispyribac-sodium,Nominee,0.03,kg/ha,0.01,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.45,0.23
C7_2024,Ronaldo,22.45,4.42,"2,024.00",6.0,30.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.01,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.45,0.23
C7_2024,Caravela,14.9,3.93,"2,024.00",6.0,30.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.01,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.9,0.25
C7_2024,Caravela,14.9,3.93,"2,024.00",7.0,10.0,crop_protection,herbicide,sprayer,Bentazone,Baza,0.96,kg/ha,0.24,kg/t,Tillering (start),0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.9,0.25
C7_2024,Ronaldo,22.45,4.42,"2,024.00",7.0,11.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.03,kg/t,Tillering (start),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.45,0.23
C7_2024,Ronaldo,22.45,4.42,"2,024.00",7.0,12.0,crop_protection,herbicide,sprayer,Profoxydim,Aura,0.15,kg/ha,0.03,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.45,0.23
C7_2024,Ronaldo,22.45,4.42,"2,024.00",7.0,12.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.04,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.45,0.23
C7_2024,Ronaldo,22.45,4.42,"2,024.00",7.0,12.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.01,kg/t,2–3 leaves,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.45,0.23
C8_2022,PVL136IT,12.5,4.15,"2,022.00",4.0,24.0,crop_protection,herbicide,sprayer,Profoxydim,Oristar,0.47,kg/ha,0.11,kg/t,Pre-emergence,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.24
C8_2022,Ronaldo,32.5,5.78,"2,022.00",4.0,24.0,crop_protection,herbicide,sprayer,Profoxydim,Oristar,0.47,kg/ha,0.08,kg/t,Pre-emergence,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.5,0.17
C8_2022,Gládio,12.5,6.45,"2,022.00",4.0,24.0,crop_protection,herbicide,sprayer,Profoxydim,Oristar,0.47,kg/ha,0.07,kg/t,Pre-emergence,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.15
C8_2022,Elettra,0.82,4.34,"2,022.00",4.0,24.0,crop_protection,herbicide,sprayer,Profoxydim,Oristar,0.47,kg/ha,0.11,kg/t,Pre-emergence,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.82,0.23
C8_2022,Ronaldo,32.5,5.78,"2,022.00",5.0,17.0,crop_protection,herbicide,sprayer,Benzobicyclon,Avanza,0.3,kg/ha,0.05,kg/t,Pre-sowing,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.5,0.17
C8_2022,Ronaldo,32.5,5.78,"2,022.00",6.0,16.0,crop_protection,herbicide,sprayer,Profoxydim,Aura,0.15,kg/ha,0.03,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.5,0.17
C8_2022,Ronaldo,32.5,5.78,"2,022.00",6.0,16.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.01,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.5,0.17
C8_2022,Ronaldo,32.5,5.78,"2,022.00",6.0,16.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.03,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,32.5,0.17
C8_2022,Gládio,12.5,6.45,"2,022.00",6.0,16.0,crop_protection,herbicide,sprayer,Profoxydim,Aura,0.15,kg/ha,0.02,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.15
C8_2022,Gládio,12.5,6.45,"2,022.00",6.0,16.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.0,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.15
C8_2022,Gládio,12.5,6.45,"2,022.00",6.0,16.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.02,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.15
C8_2022,Elettra,0.82,4.34,"2,022.00",6.0,16.0,crop_protection,herbicide,sprayer,Profoxydim,Aura,0.15,kg/ha,0.03,kg/t,2–3 leaves,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.82,0.23
C8_2022,Elettra,0.82,4.34,"2,022.00",6.0,16.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.01,kg/t,2–3 leaves,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.82,0.23
C8_2022,Elettra,0.82,4.34,"2,022.00",6.0,16.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.04,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.82,0.23
C8_2022,PVL136IT,12.5,4.15,"2,022.00",6.0,20.0,crop_protection,herbicide,sprayer,Cycloxydim,Verresta,0.25,kg/ha,0.06,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.24
C8_2022,PVL136IT,12.5,4.15,"2,022.00",6.0,22.0,crop_protection,herbicide,sprayer,Bentazone,Baza,0.96,kg/ha,0.23,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.24
C8_2022,PVL136IT,12.5,4.15,"2,022.00",6.0,22.0,crop_protection,herbicide,sprayer,MCPA,Herbinexa,0.5,kg/ha,0.12,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.24
C8_2022,Ronaldo,32.5,5.78,"2,022.00",6.0,23.0,crop_protection,herbicide,sprayer,Bentazone,Kaos,1.92,kg/ha,0.33,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.5,0.17
C8_2022,Ronaldo,32.5,5.78,"2,022.00",6.0,23.0,crop_protection,herbicide,sprayer,MCPA,Herbinexa,0.5,kg/ha,0.09,kg/t,2–3 leaves,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.5,0.17
C8_2022,Gládio,12.5,6.45,"2,022.00",6.0,24.0,crop_protection,herbicide,sprayer,Bentazone,Benta,0.96,kg/ha,0.15,kg/t,2–3 leaves,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.15
C8_2022,Gládio,12.5,6.45,"2,022.00",6.0,24.0,crop_protection,herbicide,sprayer,MCPA,Herbinexa,0.5,kg/ha,0.08,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.5,0.15
C8_2022,PVL136IT,12.5,4.15,"2,022.00",6.0,25.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.03,kg/t,Tillering,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.24
C8_2022,Ronaldo,32.5,5.78,"2,022.00",6.0,25.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.02,kg/t,Tillering,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.5,0.17
C8_2022,Gládio,12.5,6.45,"2,022.00",6.0,25.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.02,kg/t,Tillering,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.15
C8_2022,Elettra,0.82,4.34,"2,022.00",6.0,25.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.03,kg/t,Tillering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.82,0.23
C8_2022,PVL136IT,12.5,4.15,"2,022.00",6.0,30.0,crop_protection,herbicide,sprayer,Cycloxydim,Verresta,0.25,kg/ha,0.06,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.5,0.24
C8_2023,PVL136IT,17.3,3.17,"2,023.00",5.0,10.0,crop_protection,herbicide,sprayer,Benzobicyclon,Avanza,0.3,kg/ha,0.09,kg/t,Pre-emergence,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.3,0.32
C8_2023,Leonardo,10.0,14.11,"2,023.00",6.0,6.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.01,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.07
C8_2023,Leonardo,10.0,14.11,"2,023.00",6.0,6.0,crop_protection,herbicide,sprayer,Profoxydim,Aura,0.15,kg/ha,0.01,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.07
C8_2023,Leonardo,10.0,14.11,"2,023.00",6.0,6.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.0,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.07
C8_2023,PVL136IT,37.8,3.17,"2,023.00",6.0,8.0,crop_protection,herbicide,sprayer,Cycloxydim,Verresta,0.25,kg/ha,0.08,kg/t,2–3 leaves,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.8,0.32
C8_2023,PVL136IT,37.8,3.17,"2,023.00",6.0,8.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.01,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.8,0.32
C8_2023,PVL136IT,37.8,3.17,"2,023.00",6.0,8.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.05,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.8,0.32
C8_2023,PVL136IT,37.8,3.17,"2,023.00",6.0,20.0,crop_protection,herbicide,sprayer,Cycloxydim,Verresta,0.25,kg/ha,0.08,kg/t,Tillering (start),1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.8,0.32
C8_2023,PVL136IT,37.8,3.17,"2,023.00",6.0,20.0,crop_protection,herbicide,sprayer,Florpyrauxifen-benzyl,Loyant,0.03,kg/ha,0.01,kg/t,Tillering (start),0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.8,0.32
C8_2023,PVL136IT,37.8,3.17,"2,023.00",6.0,20.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.05,kg/t,Tillering (start),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.8,0.32
C8_2023,PVL136IT,37.8,3.17,"2,023.00",6.0,26.0,crop_protection,herbicide,sprayer,MCPA,Herbinexa,0.5,kg/ha,0.16,kg/t,Tillering,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.8,0.32
C8_2023,Selénio,5.9,2.07,"2,023.00",6.0,26.0,crop_protection,herbicide,sprayer,MCPA,Herbinexa,0.5,kg/ha,0.24,kg/t,Tillering,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,0.48
C8_2023,PVL136IT,37.8,3.17,"2,023.00",6.0,26.0,crop_protection,herbicide,sprayer,Bentazone,Kaos,1.92,kg/ha,0.61,kg/t,Tillering,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.8,0.32
C8_2023,Selénio,5.9,2.07,"2,023.00",6.0,26.0,crop_protection,herbicide,sprayer,Bentazone,Kaos,1.92,kg/ha,0.93,kg/t,Tillering,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,0.48
C8_2023,PVL136IT,37.8,3.17,"2,023.00",7.0,10.0,crop_protection,pesticide,sprayer,Bacillus thuringiensis,Dipel DF,0.54,kg/ha,0.17,kg/t,Panicle initiation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.8,0.32
C8_2023,PVL136IT,37.8,3.17,"2,023.00",7.0,17.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.04,kg/t,Panicle initiation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.8,0.32
C8_2023,Leonardo,14.34,14.11,"2,023.00",7.0,17.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.01,kg/t,Panicle initiation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.34,0.07
C8_2023,Selénio,5.9,2.07,"2,023.00",7.0,17.0,crop_protection,pesticide,sprayer,Flonicamid,Teppeki,0.12,kg/ha,0.06,kg/t,Panicle initiation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.9,0.48
C8_2024,Selénio,4.0,1.52,"2,024.00",6.0,12.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.1,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.66
C8_2024,Ronaldo,17.2,3.98,"2,024.00",6.0,12.0,crop_protection,herbicide,sprayer,Methyl oleate + methyl palmitate,Dash HC,0.16,kg/ha,0.04,kg/t,2–3 leaves,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.2,0.25
C8_2024,Ronaldo,17.2,3.98,"2,024.00",6.0,12.0,crop_protection,herbicide,sprayer,Profoxydim,Aura,0.15,kg/ha,0.04,kg/t,2–3 leaves,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.2,0.25
