dmu_id,farmer_id,year,basis,impact_category,impact_unit,seed_amount_kg_ha,seed_amount_kg_tonne,seed_factor_per_unit,seed_factor_unit,characterisation_sheet,single_score_file,sowing_total_impact
C3_2022,C3,2022,ha,Climate change - Biogenic,Pt,190.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C3_2022,C3,2022,ha,Climate change - Fossil,Pt,190.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C3_2022,C3,2022,ha,Climate change - Land use and LU change,Pt,190.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C3_2022,C3,2022,ha,"Ecotoxicity, freshwater",Pt,190.0,,22431.676919999998,1 kg seed,,seeds_singlescore_1.json,4262018.6148
C3_2022,C3,2022,ha,"Ecotoxicity, freshwater - inorganics",Pt,190.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C3_2022,C3,2022,ha,"Ecotoxicity, freshwater - metals",Pt,190.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C3_2022,C3,2022,ha,"Ecotoxicity, freshwater - organics",Pt,190.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C3_2022,C3,2022,ha,"Eutrophication, freshwater",Pt,190.0,,8.7756e-06,1 kg seed,,seeds_singlescore_1.json,0.001667364
C3_2022,C3,2022,ha,"Eutrophication, marine",Pt,190.0,,0.002909536,1 kg seed,,seeds_singlescore_1.json,0.5528118399999999
C3_2022,C3,2022,ha,"Eutrophication, terrestrial",Pt,190.0,,0.10404252,1 kg seed,,seeds_singlescore_1.json,19.7680788
C3_2022,C3,2022,ha,"Human toxicity, cancer",Pt,190.0,,3.8458000000000003e-16,1 kg seed,,seeds_singlescore_1.json,7.30702e-14
C3_2022,C3,2022,ha,"Human toxicity, cancer - inorganics",Pt,190.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
