dmu_id,farmer_id,year,basis,gas,component,impact_category,impact_unit,field_emissions_impact
NT1_2023,NT1,2023,tonne,co2,co2_from_urea,Climate change,Pt,0.0
NT1_2024,NT1,2024,tonne,ch4,ch4_total,Climate change,Pt,4378770.455898734
NT1_2024,NT1,2024,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,96784.99546496558
NT1_2024,NT1,2024,tonne,n2o,n2o_direct_straw,Climate change,Pt,12975.89240506329
NT1_2024,NT1,2024,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,9678.49954649656
NT1_2024,NT1,2024,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,72588.74659872419
NT1_2024,NT1,2024,tonne,co2,co2_from_urea,Climate change,Pt,0.0
NT2_2022,NT2,2022,tonne,ch4,ch4_total,Climate change,Pt,7593428.766204878
NT2_2022,NT2,2022,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,36363.16566254988
NT2_2022,NT2,2022,tonne,n2o,n2o_direct_straw,Climate change,Pt,22502.096341463417
NT2_2022,NT2,2022,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,7860.5102966962095
NT2_2022,NT2,2022,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,27272.374246912397
NT2_2022,NT2,2022,tonne,co2,co2_from_urea,Climate change,Pt,729.3781801676978
NT2_2023,NT2,2023,tonne,ch4,ch4_total,Climate change,Pt,4261300.01935943
NT2_2023,NT2,2023,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,40377.73131672597
NT2_2023,NT2,2023,tonne,n2o,n2o_direct_straw,Climate change,Pt,12627.784697508898
NT2_2023,NT2,2023,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,29854.577402135226
NT2_2023,NT2,2023,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,30283.29848754448
NT2_2023,NT2,2023,tonne,co2,co2_from_urea,Climate change,Pt,4457.705995072543
NT2_2024,NT2,2024,tonne,ch4,ch4_total,Climate change,Pt,6532324.3687452795
NT2_2024,NT2,2024,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,43494.98321443559
NT2_2024,NT2,2024,tonne,n2o,n2o_direct_straw,Climate change,Pt,19357.657364666386
NT2_2024,NT2,2024,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,24137.325849769193
NT2_2024,NT2,2024,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,32621.23741082669
NT2_2024,NT2,2024,tonne,co2,co2_from_urea,Climate change,Pt,3416.7016365925306
