dmu_id,farmer_id,year,basis,impact_category,impact_unit,centrifugal_spreader_ha_worked_per_ha,centrifugal_spreader_ha_worked_per_tonne,centrifugal_spreader_factor_per_ha_worked,centrifugal_spreader_factor_unit,centrifugal_spreader_characterisation_sheet,centrifugal_spreader_single_score_file,centrifugal_spreader_impact,combine_harvester_ha_worked_per_ha,combine_harvester_ha_worked_per_tonne,combine_harvester_factor_per_ha_worked,combine_harvester_factor_unit,combine_harvester_characterisation_sheet,combine_harvester_single_score_file,combine_harvester_impact,disk_harrow_ha_worked_per_ha,disk_harrow_ha_worked_per_tonne,disk_harrow_factor_per_ha_worked,disk_harrow_factor_unit,disk_harrow_characterisation_sheet,disk_harrow_single_score_file,disk_harrow_impact,laser_leveler_ha_worked_per_ha,laser_leveler_ha_worked_per_tonne,laser_leveler_factor_per_ha_worked,laser_leveler_factor_unit,laser_leveler_characterisation_sheet,laser_leveler_single_score_file,laser_leveler_impact,rotary_tiller_ha_worked_per_ha,rotary_tiller_ha_worked_per_tonne,rotary_tiller_factor_per_ha_worked,rotary_tiller_factor_unit,rotary_tiller_characterisation_sheet,rotary_tiller_single_score_file,rotary_tiller_impact,seeder_ha_worked_per_ha,seeder_ha_worked_per_tonne,seeder_factor_per_ha_worked,seeder_factor_unit,seeder_characterisation_sheet,seeder_single_score_file,seeder_impact,sprayer_ha_worked_per_ha,sprayer_ha_worked_per_tonne,sprayer_factor_per_ha_worked,sprayer_factor_unit,sprayer_characterisation_sheet,sprayer_single_score_file,sprayer_impact,machines_total_impact
C2_2024,C2,2024,tonne,"Human toxicity, cancer",Pt,,0.4208398683,1.6072e-14,1 ha worked,,centrifugal_spreader_singlescore_13.json,6.7637383633176e-15,,0.1353179973,1.0988000000000001e-13,1 ha worked,,combine_harvester_singlescore_16.json,1.4868741543324e-14,,0.4059539919,9.265999999999999e-15,1 ha worked,,disk_harrow_singlescore_11.json,3.7615696889454e-15,,0.1353179973,8.446e-14,1 ha worked,,laser_leveler_singlescore_12.json,1.1428958051958e-14,,0.1353179973,9.348e-14,1 ha worked,,rotary_tiller_singlescore_14.json,1.2649526387604e-14,,0.0,4.5428e-14,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,1.5661999999999999e-15,1 ha worked,,sprayer_singlescore_15.json,6.7530595860392e-16,5.0147839993752926e-14
C2_2024,C2,2024,tonne,"Human toxicity, cancer - inorganics",Pt,,0.4208398683,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.1353179973,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.4059539919,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.1353179973,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.1353179973,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C2_2024,C2,2024,tonne,"Human toxicity, cancer - metals",Pt,,0.4208398683,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.1353179973,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.4059539919,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.1353179973,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.1353179973,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C2_2024,C2,2024,tonne,"Human toxicity, cancer - organics",Pt,,0.4208398683,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.1353179973,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.4059539919,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.1353179973,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.1353179973,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C2_2024,C2,2024,tonne,"Human toxicity, non-cancer",Pt,,0.4208398683,5.2352599999999984e-12,1 ha worked,,centrifugal_spreader_singlescore_13.json,2.203206128916257e-12,,0.1353179973,3.0240399999999995e-11,1 ha worked,,combine_harvester_singlescore_16.json,4.092070365550919e-12,,0.4059539919,7.796079999999999e-12,1 ha worked,,disk_harrow_singlescore_11.json,3.1648497971717512e-12,,0.1353179973,1.748e-11,1 ha worked,,laser_leveler_singlescore_12.json,2.365358592804e-12,,0.1353179973,1.1973799999999998e-11,1 ha worked,,rotary_tiller_singlescore_14.json,1.6202706360707396e-12,,0.0,9.351799999999999e-12,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,1.1099799999999999e-12,1 ha worked,,sprayer_singlescore_15.json,4.78595395180168e-13,1.3924350915693836e-11
C2_2024,C2,2024,tonne,"Human toxicity, non-cancer - inorganics",Pt,,0.4208398683,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.1353179973,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.4059539919,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.1353179973,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.1353179973,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C2_2024,C2,2024,tonne,"Human toxicity, non-cancer - metals",Pt,,0.4208398683,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.1353179973,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.4059539919,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.1353179973,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.1353179973,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C2_2024,C2,2024,tonne,"Human toxicity, non-cancer - organics",Pt,,0.4208398683,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.1353179973,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.4059539919,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.1353179973,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.1353179973,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C2_2024,C2,2024,tonne,Ionising radiation,Pt,,0.4208398683,362.9200000000001,1 ha worked,,centrifugal_spreader_singlescore_13.json,152.73120500343603,,0.1353179973,2213.39,1 ha worked,,combine_harvester_singlescore_16.json,299.511502043847,,0.4059539919,267.96999999999997,1 ha worked,,disk_harrow_singlescore_11.json,108.78349120944299,,0.1353179973,1664.79,1 ha worked,,laser_leveler_singlescore_12.json,225.27604872506697,,0.1353179973,911.52,1 ha worked,,rotary_tiller_singlescore_14.json,123.345060898896,,0.0,369.25,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,24.264999999999997,1 ha worked,,sprayer_singlescore_15.json,10.462456318173999,920.109764198863
C2_2024,C2,2024,tonne,Land use,Pt,,0.4208398683,16120529.999999998,1 ha worked,,centrifugal_spreader_singlescore_13.json,6784161.722126198,,0.1353179973,88815540.0,1 ha worked,,combine_harvester_singlescore_16.json,12018341.001918042,,0.4059539919,15266940.0,1 ha worked,,disk_harrow_singlescore_11.json,6197675.237097786,,0.1353179973,71172090.0,1 ha worked,,laser_leveler_singlescore_12.json,9630864.682455357,,0.1353179973,46409100.0,1 ha worked,,rotary_tiller_singlescore_14.json,6279986.4684954295,,0.0,18753450.0,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,11114430.0,1 ha worked,,sprayer_singlescore_15.json,4792262.039002788,45703291.1510956
C2_2024,C2,2024,tonne,Ozone depletion,Pt,,0.4208398683,7.3408e-09,1 ha worked,,centrifugal_spreader_singlescore_13.json,3.08930130521664e-09,,0.1353179973,4.4843999999999994e-08,1 ha worked,,combine_harvester_singlescore_16.json,6.068200270921199e-09,,0.4059539919,6.1716e-09,1 ha worked,,disk_harrow_singlescore_11.json,2.5053856564100397e-09,,0.1353179973,3.1524e-08,1 ha worked,,laser_leveler_singlescore_12.json,4.2657645468851995e-09,,0.1353179973,1.47556e-08,1 ha worked,,rotary_tiller_singlescore_14.json,1.9966982409598798e-09,,0.0,5.209600000000001e-09,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,4.765600000000001e-10,1 ha worked,,sprayer_singlescore_15.json,2.05480658684896e-10,1.8130830679077855e-08
C2_2024,C2,2024,tonne,Particulate matter,Pt,,0.4208398683,5.4204899999999996e-11,1 ha worked,,centrifugal_spreader_singlescore_13.json,2.2811582977214666e-11,,0.1353179973,3.4657700000000003e-10,1 ha worked,,combine_harvester_singlescore_16.json,4.68981055502421e-11,,0.4059539919,4.00589e-11,1 ha worked,,disk_harrow_singlescore_11.json,1.626207036612291e-11,,0.1353179973,2.3533799999999997e-10,1 ha worked,,laser_leveler_singlescore_12.json,3.184546684858739e-11,,0.1353179973,1.7875400000000004e-10,1 ha worked,,rotary_tiller_singlescore_14.json,2.4188633289364204e-11,,0.0,9.130600000000001e-11,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,7.844600000000002e-12,1 ha worked,,sprayer_singlescore_15.json,3.3823937701853608e-12,1.4538825280171663e-10
C2_2024,C2,2024,tonne,Photochemical ozone formation,Pt,,0.4208398683,0.5917,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.24901095007311,,0.1353179973,4.268,1 ha worked,,combine_harvester_singlescore_16.json,0.5775372124763999,,0.4059539919,0.48305999999999993,1 ha worked,,disk_harrow_singlescore_11.json,0.19610013532721396,,0.1353179973,2.5802,1 ha worked,,laser_leveler_singlescore_12.json,0.34914749663346,,0.1353179973,1.2998,1 ha worked,,rotary_tiller_singlescore_14.json,0.17588633289054,,0.0,0.20757999999999996,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,0.037635999999999996,1 ha worked,,sprayer_singlescore_15.json,0.016227694456657598,1.5639098218573815
C2_2024,C2,2024,tonne,"Resource use, fossils",Pt,,0.4208398683,1940138.9999999998,1 ha worked,,centrifugal_spreader_singlescore_13.json,816487.8412436936,,0.1353179973,11808458.1,1 ha worked,,combine_harvester_singlescore_16.json,1597896.901292963,,0.4059539919,1486788.3,1 ha worked,,disk_harrow_singlescore_11.json,603567.6454952147,,0.1353179973,8854809.6,1 ha worked,,laser_leveler_singlescore_12.json,1198215.101544814,,0.1353179973,4686307.2,1 ha worked,,rotary_tiller_singlescore_14.json,634141.7050365706,,0.0,1833385.2000000002,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,127767.9,1 ha worked,,sprayer_singlescore_15.json,55090.29765566964,4905399.4922689255
C2_2024,C2,2024,tonne,"Resource use, minerals and metals",Pt,,0.4208398683,1.5072e-06,1 ha worked,,centrifugal_spreader_singlescore_13.json,6.342898495017599e-07,,0.1353179973,1.2384e-05,1 ha worked,,combine_harvester_singlescore_16.json,1.6757780785632e-06,,0.4059539919,6.095999999999998e-07,1 ha worked,,disk_harrow_singlescore_11.json,2.474695534622399e-07,,0.1353179973,4.4015999999999995e-06,1 ha worked,,laser_leveler_singlescore_12.json,5.956156969156799e-07,,0.1353179973,2.976e-06,1 ha worked,,rotary_tiller_singlescore_14.json,4.0270635996479997e-07,,0.0,1.7759999999999998e-06,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,1.3968e-07,1 ha worked,,sprayer_singlescore_15.json,6.0226494890688e-08,3.616086033298368e-06
C2_2024,C2,2024,tonne,Total,Pt,,0.4208398683,18203540.602892786,1 ha worked,,centrifugal_spreader_singlescore_13.json,7660775.629915102,,0.1353179973,101551998.37990059,1 ha worked,,combine_harvester_singlescore_16.json,13741813.042580992,,0.4059539919,16844590.994255494,1 ha worked,,disk_harrow_singlescore_11.json,6838128.956040807,,0.1353179973,80616648.64674218,1 ha worked,,laser_leveler_singlescore_12.json,10908883.443914907,,0.1353179973,51483431.65711595,1 ha worked,,rotary_tiller_singlescore_14.json,6966634.86597235,,0.0,20774237.986285694,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,11253191.91303122,1 ha worked,,sprayer_singlescore_15.json,4852092.677936042,50968328.616360195
C2_2024,C2,2024,tonne,Water use,Pt,,0.4208398683,2065.69,1 ha worked,,centrifugal_spreader_singlescore_13.json,869.324707548627,,0.1353179973,12531.2,1 ha worked,,combine_harvester_singlescore_16.json,1695.69688776576,,0.4059539919,837.045,1 ha worked,,disk_harrow_singlescore_11.json,339.8017591499355,,0.1353179973,7773.259999999999,1 ha worked,,laser_leveler_singlescore_12.json,1051.8619756921978,,0.1353179973,6275.389999999999,1 ha worked,,rotary_tiller_singlescore_14.json,849.1732070764468,,0.0,3367.76,1 ha worked,,seeder_singlescore_17.json,0.0,,0.4311747916,230.065,1 ha worked,,sprayer_singlescore_15.json,99.198228429454,4905.056765662421
C3_2022,C3,2022,tonne,Acidification,Pt,,0.9232765193,0.8703199999999999,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.8035460202771759,,0.2308191298,6.1575999999999995,1 ha worked,,combine_harvester_singlescore_16.json,1.42129187365648,,0.6924573894,0.6948799999999999,1 ha worked,,disk_harrow_singlescore_11.json,0.48117479074627195,,0.2308191298,3.784,1 ha worked,,laser_leveler_singlescore_12.json,0.8734195871631999,,0.2308191298,1.95048,1 ha worked,,rotary_tiller_singlescore_14.json,0.45020809629230396,,0.0,0.39904,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.057448000000000006,1 ha worked,,sprayer_singlescore_15.json,0.0597549489987536,4.089395317134185
C3_2022,C3,2022,tonne,Climate change,Pt,,0.9232765193,47577.59999999999,1 ha worked,,centrifugal_spreader_singlescore_13.json,43927.28092464767,,0.2308191298,293625.3,1 ha worked,,combine_harvester_singlescore_16.json,67774.33623326394,,0.6924573894,36196.5,1 ha worked,,disk_harrow_singlescore_11.json,25064.533895417102,,0.2308191298,219798.59999999998,1 ha worked,,laser_leveler_singlescore_12.json,50733.72158325827,,0.2308191298,123280.5,1 ha worked,,rotary_tiller_singlescore_14.json,28455.4977313089,,0.0,50037.9,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,3416.1000000000004,1 ha worked,,sprayer_singlescore_15.json,3553.28090228802,219508.65127018388
C3_2022,C3,2022,tonne,Climate change - Biogenic,Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,Climate change - Fossil,Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,Climate change - Land use and LU change,Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,"Ecotoxicity, freshwater",Pt,,0.9232765193,92856.62000000001,1 ha worked,,centrifugal_spreader_singlescore_13.json,85732.33690756277,,0.2308191298,619566.99,1 ha worked,,combine_harvester_singlescore_16.json,143007.9134846053,,0.6924573894,53553.84,1 ha worked,,disk_harrow_singlescore_11.json,37083.75223874529,,0.2308191298,360473.73,1 ha worked,,laser_leveler_singlescore_12.json,83204.23267436014,,0.2308191298,257538.30999999997,1 ha worked,,rotary_tiller_singlescore_14.json,59444.76860436263,,0.0,133625.82,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,7323.02,1 ha worked,,sprayer_singlescore_15.json,7617.091745871964,416090.0956555081
C3_2022,C3,2022,tonne,"Ecotoxicity, freshwater - inorganics",Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,"Ecotoxicity, freshwater - metals",Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,"Ecotoxicity, freshwater - organics",Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,"Eutrophication, freshwater",Pt,,0.9232765193,7.1276e-05,1 ha worked,,centrifugal_spreader_singlescore_13.json,6.58074571896268e-05,,0.2308191298,0.00048615999999999997,1 ha worked,,combine_harvester_singlescore_16.json,0.00011221502814356798,,0.6924573894,3.0076e-05,1 ha worked,,disk_harrow_singlescore_11.json,2.0826348443594402e-05,,0.2308191298,0.00026574,1 ha worked,,laser_leveler_singlescore_12.json,6.1337875553052e-05,,0.2308191298,0.00023895999999999998,1 ha worked,,rotary_tiller_singlescore_14.json,5.515653925700799e-05,,0.0,0.00014111,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,5.6032e-06,1 ha worked,,sprayer_singlescore_15.json,5.828208644858239e-06,0.00032117145723170744
C3_2022,C3,2022,tonne,"Eutrophication, marine",Pt,,0.9232765193,0.08380000000000001,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.07737057231734001,,0.2308191298,0.610902,1 ha worked,,combine_harvester_singlescore_16.json,0.14100786803307958,,0.6924573894,0.0708948,1 ha worked,,disk_harrow_singlescore_11.json,0.04909162813003512,,0.2308191298,0.37207199999999996,1 ha worked,,laser_leveler_singlescore_12.json,0.08588133526294559,,0.2308191298,0.17849399999999999,1 ha worked,,rotary_tiller_singlescore_14.json,0.041199829754521196,,0.0,0.017262800000000002,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.005413480000000001,1 ha worked,,sprayer_singlescore_15.json,0.005630870026907336,0.40018210352482886
C3_2022,C3,2022,tonne,"Eutrophication, terrestrial",Pt,,0.9232765193,7.227,1 ha worked,,centrifugal_spreader_singlescore_13.json,6.6725194049811005,,0.2308191298,52.3629,1 ha worked,,combine_harvester_singlescore_16.json,12.08635901180442,,0.6924573894,6.09039,1 ha worked,,disk_harrow_singlescore_11.json,4.217335559827866,,0.2308191298,31.9302,1 ha worked,,laser_leveler_singlescore_12.json,7.37010097833996,,0.2308191298,15.308100000000001,1 ha worked,,rotary_tiller_singlescore_14.json,3.5334023208913803,,0.0,1.43226,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.46252800000000005,1 ha worked,,sprayer_singlescore_15.json,0.4811018146932096,34.36081909053794
C3_2022,C3,2022,tonne,"Human toxicity, cancer",Pt,,0.9232765193,1.6072e-14,1 ha worked,,centrifugal_spreader_singlescore_13.json,1.48389002181896e-14,,0.2308191298,1.0988000000000001e-13,1 ha worked,,combine_harvester_singlescore_16.json,2.5362405982424e-14,,0.6924573894,9.265999999999999e-15,1 ha worked,,disk_harrow_singlescore_11.json,6.416310170180399e-15,,0.2308191298,8.446e-14,1 ha worked,,laser_leveler_singlescore_12.json,1.9494983702908e-14,,0.2308191298,9.348e-14,1 ha worked,,rotary_tiller_singlescore_14.json,2.1576972253703997e-14,,0.0,4.5428e-14,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,1.5661999999999999e-15,1 ha worked,,sprayer_singlescore_15.json,1.6290941568348398e-15,8.931866648424085e-14
C3_2022,C3,2022,tonne,"Human toxicity, cancer - inorganics",Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,"Human toxicity, cancer - metals",Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,"Human toxicity, cancer - organics",Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,"Human toxicity, non-cancer",Pt,,0.9232765193,5.2352599999999984e-12,1 ha worked,,centrifugal_spreader_singlescore_13.json,4.833592630430516e-12,,0.2308191298,3.0240399999999995e-11,1 ha worked,,combine_harvester_singlescore_16.json,6.980062812803919e-12,,0.6924573894,7.796079999999999e-12,1 ha worked,,disk_harrow_singlescore_11.json,5.398453204353551e-12,,0.2308191298,1.748e-11,1 ha worked,,laser_leveler_singlescore_12.json,4.034718388904e-12,,0.2308191298,1.1973799999999998e-11,1 ha worked,,rotary_tiller_singlescore_14.json,2.7637820963992393e-12,,0.0,9.351799999999999e-12,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,1.1099799999999999e-12,1 ha worked,,sprayer_singlescore_15.json,1.1545536535586359e-12,2.516516278644986e-11
C3_2022,C3,2022,tonne,"Human toxicity, non-cancer - inorganics",Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,"Human toxicity, non-cancer - metals",Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,"Human toxicity, non-cancer - organics",Pt,,0.9232765193,0.0,1 ha worked,,centrifugal_spreader_singlescore_13.json,0.0,,0.2308191298,0.0,1 ha worked,,combine_harvester_singlescore_16.json,0.0,,0.6924573894,0.0,1 ha worked,,disk_harrow_singlescore_11.json,0.0,,0.2308191298,0.0,1 ha worked,,laser_leveler_singlescore_12.json,0.0,,0.2308191298,0.0,1 ha worked,,rotary_tiller_singlescore_14.json,0.0,,0.0,0.0,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,0.0,1 ha worked,,sprayer_singlescore_15.json,0.0,0.0
C3_2022,C3,2022,tonne,Ionising radiation,Pt,,0.9232765193,362.9200000000001,1 ha worked,,centrifugal_spreader_singlescore_13.json,335.07551438435604,,0.2308191298,2213.39,1 ha worked,,combine_harvester_singlescore_16.json,510.892753708022,,0.6924573894,267.96999999999997,1 ha worked,,disk_harrow_singlescore_11.json,185.55780663751798,,0.2308191298,1664.79,1 ha worked,,laser_leveler_singlescore_12.json,384.265379099742,,0.2308191298,911.52,1 ha worked,,rotary_tiller_singlescore_14.json,210.396253195296,,0.0,369.25,1 ha worked,,seeder_singlescore_17.json,0.0,,1.0401571682,24.264999999999997,1 ha worked,,sprayer_singlescore_15.json,25.239413686372995,1651.4271207113068
