dmu_id,farmer_id,year,basis,impact_category,impact_unit,seed_amount_kg_ha,seed_amount_kg_tonne,seed_factor_per_unit,seed_factor_unit,characterisation_sheet,single_score_file,sowing_total_impact
C1_2024,C1,2024,ha,Climate change,kg CO2 eq,193.1179960448,,3.399088,1 kg seed,1_chara,,656.4250629399271
C1_2024,C1,2024,ha,Climate change - Biogenic,kg CO2 eq,193.1179960448,,2.889202,1 kg seed,1_chara,,557.9569004086283
C1_2024,C1,2024,ha,Climate change - Fossil,kg CO2 eq,193.1179960448,,0.50857,1 kg seed,1_chara,,98.21401924850393
C1_2024,C1,2024,ha,Climate change - Land use and LU change,kg CO2 eq,193.1179960448,,0.001315,1 kg seed,1_chara,,0.253950164798912
C1_2024,C1,2024,ha,"Ecotoxicity, freshwater",CTUe,193.1179960448,,98.81796,1 kg seed,1_chara,,19083.526408435206
C1_2024,C1,2024,ha,"Ecotoxicity, freshwater - inorganics",CTUe,193.1179960448,,0.974135,1 kg seed,1_chara,,188.12299907710124
C1_2024,C1,2024,ha,"Ecotoxicity, freshwater - metals",CTUe,193.1179960448,,5.625106,1 kg seed,1_chara,,1086.3091982595809
C1_2024,C1,2024,ha,"Ecotoxicity, freshwater - organics",CTUe,193.1179960448,,92.21872,1 kg seed,1_chara,,17809.09440421652
C1_2024,C1,2024,ha,"Eutrophication, freshwater",kg P eq,193.1179960448,,0.000426,1 kg seed,1_chara,,0.0822682663150848
C1_2024,C1,2024,ha,"Eutrophication, marine",kg N eq,193.1179960448,,0.003472,1 kg seed,1_chara,,0.6705056822675456
C1_2024,C1,2024,ha,"Eutrophication, terrestrial",mol N eq,193.1179960448,,0.015836,1 kg seed,1_chara,,3.058216585365453
C1_2024,C1,2024,ha,"Human toxicity, cancer",CTUh,193.1179960448,,4.69e-10,1 kg seed,1_chara,,9.057234014501121e-08
C1_2024,C1,2024,ha,"Human toxicity, cancer - inorganics",CTUh,193.1179960448,,1.3e-23,1 kg seed,1_chara,,2.5105339485824e-21
C1_2024,C1,2024,ha,"Human toxicity, cancer - metals",CTUh,193.1179960448,,4.14e-10,1 kg seed,1_chara,,7.995085036254721e-08
C1_2024,C1,2024,ha,"Human toxicity, cancer - organics",CTUh,193.1179960448,,5.57e-11,1 kg seed,1_chara,,1.0756672379695361e-08
C1_2024,C1,2024,ha,"Human toxicity, non-cancer",CTUh,193.1179960448,,4.97e-08,1 kg seed,1_chara,,9.597964403426562e-06
C1_2024,C1,2024,ha,"Human toxicity, non-cancer - inorganics",CTUh,193.1179960448,,7.61e-10,1 kg seed,1_chara,,1.469627949900928e-07
C1_2024,C1,2024,ha,"Human toxicity, non-cancer - metals",CTUh,193.1179960448,,3.77e-08,1 kg seed,1_chara,,7.2805484508889604e-06
C1_2024,C1,2024,ha,"Human toxicity, non-cancer - organics",CTUh,193.1179960448,,1.13e-08,1 kg seed,1_chara,,2.18223335530624e-06
C1_2024,C1,2024,ha,Ionising radiation,kBq U-235 eq,193.1179960448,,0.024891,1 kg seed,1_chara,,4.806900039551117
C1_2024,C1,2024,ha,Land use,Pt,193.1179960448,,152.1972,1 kg seed,1_chara,,29392.01826762964
C1_2024,C1,2024,ha,Ozone depletion,kg CFC11 eq,193.1179960448,,5.26e-08,1 kg seed,1_chara,,1.0158006591956481e-05
C1_2024,C1,2024,ha,Particulate matter,disease inc.,193.1179960448,,6.3e-08,1 kg seed,1_chara,,1.21664337508224e-05
C1_2024,C1,2024,ha,Photochemical ozone formation,kg NMVOC eq,193.1179960448,,0.00338,1 kg seed,1_chara,,0.652738826631424
C1_2024,C1,2024,ha,"Resource use, fossils",MJ,193.1179960448,,4.956983,1 kg seed,1_chara,,957.2826233881409
C1_2024,C1,2024,ha,"Resource use, minerals and metals",kg Sb eq,193.1179960448,,3.84e-06,1 kg seed,1_chara,,0.0007415731048120319
