dmu_id,farmer_id,year,basis,impact_category,impact_unit,n_amount_kg_ha,p_amount_kg_ha,k_amount_kg_ha,n_amount_kg_tonne,p_amount_kg_tonne,k_amount_kg_tonne,n_factor_per_unit,p_factor_per_unit,k_factor_per_unit,n_factor_unit,p_factor_unit,k_factor_unit,n_characterisation_sheet,p_characterisation_sheet,k_characterisation_sheet,n_single_score_file,p_single_score_file,k_single_score_file,n_impact,p_impact,k_impact,fertilisation_total_impact
C1_2023,C1,2023,tonne,"Human toxicity, non-cancer - metals",Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,"Human toxicity, non-cancer - organics",Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,Ionising radiation,Pt,,,,28.42,6.61,0.0,21.066451,71.22199499999999,51.815903000000006,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,598.7085374200001,470.77738695,0.0,1069.48592437
C1_2023,C1,2023,tonne,Land use,Pt,,,,28.42,6.61,0.0,254308.65899999999,3434320.02,2789874.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,7227452.08878,22700855.332200002,0.0,29928307.420980003
C1_2023,C1,2023,tonne,Ozone depletion,Pt,,,,28.42,6.61,0.0,5.2984e-10,5.1356e-10,5.8312e-10,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,1.5058052800000002e-08,3.3946316000000004e-09,0.0,1.8452684400000002e-08
C1_2023,C1,2023,tonne,Particulate matter,Pt,,,,28.42,6.61,0.0,2.56557e-11,1.5046200000000003e-11,1.45961e-11,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,7.291349940000001e-10,9.945538200000002e-11,0.0,8.285903760000002e-10
C1_2023,C1,2023,tonne,Photochemical ozone formation,Pt,,,,28.42,6.61,0.0,0.00772702,0.015733399999999998,0.015512239999999998,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.21960190840000002,0.10399777399999999,0.0,0.32359968240000003
C1_2023,C1,2023,tonne,"Resource use, fossils",Pt,,,,28.42,6.61,0.0,252626.08020000003,232942.92750000002,229857.6558,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,7179633.199284001,1539752.7507750003,0.0,8719385.950059002
C1_2023,C1,2023,tonne,"Resource use, minerals and metals",Pt,,,,28.42,6.61,0.0,1.3007999999999998e-07,2.5872e-07,2.472e-07,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,3.6968735999999997e-06,1.7101391999999998e-06,0.0,5.4070128e-06
C1_2023,C1,2023,tonne,Total,Pt,,,,28.42,6.61,0.0,519378.6717280199,3764220.789358167,3484059.454128132,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,14760741.850510327,24881499.417657483,0.0,39642241.26816781
C1_2023,C1,2023,tonne,Water use,Pt,,,,28.42,6.61,0.0,210.37731,1554.109634,1161.545319,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,5978.9231502,10272.66468074,0.0,16251.58783094
C1_2024,C1,2024,tonne,Acidification,Pt,,,,26.99,6.28,0.0,0.19821624,0.09966368,0.06340608,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,5.3498563176,0.6258879104,0.0,5.975744228
C1_2024,C1,2024,tonne,Climate change,Pt,,,,26.99,6.28,0.0,6645.07914,5038.05543,4986.658170000001,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,179350.6859886,31638.9881004,0.0,210989.67408899998
C1_2024,C1,2024,tonne,Climate change - Biogenic,Pt,,,,26.99,6.28,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,tonne,Climate change - Fossil,Pt,,,,26.99,6.28,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,tonne,Climate change - Land use and LU change,Pt,,,,26.99,6.28,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,tonne,"Ecotoxicity, freshwater",Pt,,,,26.99,6.28,0.0,5565.61551,90293.99429999999,458127.314,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,150215.96261489997,567046.284204,0.0,717262.2468189
C1_2024,C1,2024,tonne,"Ecotoxicity, freshwater - inorganics",Pt,,,,26.99,6.28,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,tonne,"Ecotoxicity, freshwater - metals",Pt,,,,26.99,6.28,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,tonne,"Ecotoxicity, freshwater - organics",Pt,,,,26.99,6.28,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,tonne,"Eutrophication, freshwater",Pt,,,,26.99,6.28,0.0,4.5732e-06,1.96112e-05,1.2730799999999998e-05,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.000123430668,0.00012315833600000001,0.0,0.000246589004
C1_2024,C1,2024,tonne,"Eutrophication, marine",Pt,,,,26.99,6.28,0.0,0.002243326,0.002318746,0.002428524,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.060547368739999996,0.01456172488,0.0,0.07510909362
C1_2024,C1,2024,tonne,"Eutrophication, terrestrial",Pt,,,,26.99,6.28,0.0,1.58592573,0.34276347,0.38357631,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,42.804135452699995,2.1525545916,0.0,44.9566900443
