dmu_id,farmer_id,year,operation_category,operation,equipment,repetitions,ha_worked_total,dmu_area_ha,dmu_production_t,ha_worked_per_ha,ha_worked_per_tonne
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,26.31,114.53999999999999,496.2327,0.22970141435306443,0.05301948057836575
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,36.57,114.53999999999999,496.2327,0.31927710843373497,0.07369526433868626
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,27.89,114.53999999999999,496.2327,0.24349572201850883,0.056203470670111014
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,23.77,114.53999999999999,496.2327,0.20752575519469182,0.04790091422834489
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,4.6,114.53999999999999,496.2327,0.040160642570281124,0.009269844570903931
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,6.4,114.53999999999999,496.2327,0.05587567661952157,0.01289717505517069
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,4.9,114.53999999999999,496.2327,0.0427798149118212,0.00987439965161506
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,4.1,114.53999999999999,496.2327,0.035795355334381,0.008262252769718722
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,1.8,114.53999999999999,496.2327,0.01571503404924044,0.0036273304842667563
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,2.6,114.53999999999999,496.2327,0.02269949362668064,0.005239477366163092
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,1.9,114.53999999999999,496.2327,0.016588091496420466,0.0038288488445037978
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,1.7,114.53999999999999,496.2327,0.014841976602060417,0.003425812124029714
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,6.9,114.53999999999999,496.2327,0.06024096385542169,0.0139047668563559
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,9.6,114.53999999999999,496.2327,0.08381351492928235,0.019345762582756033
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,7.3,114.53999999999999,496.2327,0.06373319364414179,0.014710840297304066
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,6.2,114.53999999999999,496.2327,0.05412956172516152,0.012494138334696606
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,26.31,114.53999999999999,496.2327,0.22970141435306443,0.05301948057836575
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,36.57,114.53999999999999,496.2327,0.31927710843373497,0.07369526433868626
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,27.89,114.53999999999999,496.2327,0.24349572201850883,0.056203470670111014
C3_2022,C3,2022,crop_protection,herbicide,sprayer,1.0,23.77,114.53999999999999,496.2327,0.20752575519469182,0.04790091422834489
C3_2022,C3,2022,sowing,sementeira,centrifugal_spreader,1.0,26.31,114.53999999999999,496.2327,0.22970141435306443,0.05301948057836575
C3_2022,C3,2022,sowing,sementeira,centrifugal_spreader,1.0,36.57,114.53999999999999,496.2327,0.31927710843373497,0.07369526433868626
C3_2022,C3,2022,sowing,sementeira,centrifugal_spreader,1.0,27.89,114.53999999999999,496.2327,0.24349572201850883,0.056203470670111014
C3_2022,C3,2022,sowing,sementeira,centrifugal_spreader,1.0,23.77,114.53999999999999,496.2327,0.20752575519469182,0.04790091422834489
C3_2023,C3,2023,soil_operation,disk_harrow x3,disk_harrow,3.0,336.69,112.23,639.8522,3.0,0.5261996442303394
C3_2023,C3,2023,soil_operation,fertiliser_integration,rotary_tiller,1.0,112.23,112.23,639.8522,1.0,0.17539988141011315
C3_2023,C3,2023,soil_operation,levelling,laser_leveler,1.0,112.23,112.23,639.8522,1.0,0.17539988141011315
C3_2023,C3,2023,harvest,colheita,combine_harvester,1.0,112.23,112.23,639.8522,1.0,0.17539988141011315
C3_2023,C3,2023,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,93.6,112.23,639.8522,0.834001603849238,0.1462837824110005
C3_2023,C3,2023,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,18.63,112.23,639.8522,0.1659983961507618,0.029116098999112605
C3_2023,C3,2023,topdressing,adubação cobertura,centrifugal_spreader,1.0,112.23,112.23,639.8522,1.0,0.17539988141011315
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,4.5,112.23,639.8522,0.040096230954290296,0.0070328741543750255
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,4.5,112.23,639.8522,0.040096230954290296,0.0070328741543750255
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,38.96,112.23,639.8522,0.34714425732869997,0.06088906156765578
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,38.89,112.23,639.8522,0.34652053818052214,0.06077966130303217
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,34.38,112.23,639.8522,0.3063352044907779,0.0537311585394252
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,38.96,112.23,639.8522,0.34714425732869997,0.06088906156765578
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,38.89,112.23,639.8522,0.34652053818052214,0.06077966130303217
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,34.38,112.23,639.8522,0.3063352044907779,0.0537311585394252
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,38.96,112.23,639.8522,0.34714425732869997,0.06088906156765578
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,38.89,112.23,639.8522,0.34652053818052214,0.06077966130303217
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,34.38,112.23,639.8522,0.3063352044907779,0.0537311585394252
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,38.96,112.23,639.8522,0.34714425732869997,0.06088906156765578
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,38.89,112.23,639.8522,0.34652053818052214,0.06077966130303217
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,34.38,112.23,639.8522,0.3063352044907779,0.0537311585394252
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,38.96,112.23,639.8522,0.34714425732869997,0.06088906156765578
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,38.89,112.23,639.8522,0.34652053818052214,0.06077966130303217
C3_2023,C3,2023,crop_protection,herbicide,sprayer,1.0,34.38,112.23,639.8522,0.3063352044907779,0.0537311585394252
C3_2023,C3,2023,crop_protection,pesticide,sprayer,1.0,38.96,112.23,639.8522,0.34714425732869997,0.06088906156765578
C3_2023,C3,2023,sowing,sementeira,centrifugal_spreader,1.0,34.38,112.23,639.8522,0.3063352044907779,0.0537311585394252
C3_2023,C3,2023,sowing,sementeira,centrifugal_spreader,1.0,38.89,112.23,639.8522,0.34652053818052214,0.06077966130303217
C3_2023,C3,2023,sowing,sementeira,centrifugal_spreader,1.0,38.96,112.23,639.8522,0.34714425732869997,0.06088906156765578
C3_2024,C3,2024,soil_operation,disk_harrow x3,disk_harrow,3.0,336.69,112.23,723.4214000000001,3.0,0.46541338146756506
C3_2024,C3,2024,soil_operation,fertiliser_integration,rotary_tiller,1.0,112.23,112.23,723.4214000000001,1.0,0.15513779382252169
C3_2024,C3,2024,soil_operation,levelling,laser_leveler,1.0,112.23,112.23,723.4214000000001,1.0,0.15513779382252169
C3_2024,C3,2024,harvest,colheita,combine_harvester,1.0,112.23,112.23,723.4214000000001,1.0,0.15513779382252169
C3_2024,C3,2024,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,25.0,112.23,723.4214000000001,0.22275683863494608,0.034558004504705
C3_2024,C3,2024,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,87.23,112.23,723.4214000000001,0.7772431613650539,0.1205797893178167
C3_2024,C3,2024,topdressing,adubação cobertura,centrifugal_spreader,1.0,112.23,112.23,723.4214000000001,1.0,0.15513779382252169
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,20.0,112.23,723.4214000000001,0.17820547090795688,0.027646403603764
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,39.21,112.23,723.4214000000001,0.34937182571504943,0.05420077426517932
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,5.52,112.23,723.4214000000001,0.04918470997059609,0.007630407394638864
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,23.77,112.23,723.4214000000001,0.21179720217410675,0.03285775068307351
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,20.0,112.23,723.4214000000001,0.17820547090795688,0.027646403603764
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,39.21,112.23,723.4214000000001,0.34937182571504943,0.05420077426517932
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,5.52,112.23,723.4214000000001,0.04918470997059609,0.007630407394638864
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,23.77,112.23,723.4214000000001,0.21179720217410675,0.03285775068307351
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,20.0,112.23,723.4214000000001,0.17820547090795688,0.027646403603764
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,39.21,112.23,723.4214000000001,0.34937182571504943,0.05420077426517932
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,5.52,112.23,723.4214000000001,0.04918470997059609,0.007630407394638864
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,23.77,112.23,723.4214000000001,0.21179720217410675,0.03285775068307351
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,23.7,112.23,723.4214000000001,0.2111734830259289,0.03276098827046034
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,23.7,112.23,723.4214000000001,0.2111734830259289,0.03276098827046034
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,23.7,112.23,723.4214000000001,0.2111734830259289,0.03276098827046034
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,23.7,112.23,723.4214000000001,0.2111734830259289,0.03276098827046034
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,23.7,112.23,723.4214000000001,0.2111734830259289,0.03276098827046034
C3_2024,C3,2024,crop_protection,herbicide,sprayer,1.0,23.7,112.23,723.4214000000001,0.2111734830259289,0.03276098827046034
C3_2024,C3,2024,crop_protection,fungicide,sprayer,1.0,20.0,112.23,723.4214000000001,0.17820547090795688,0.027646403603764
C3_2024,C3,2024,sowing,sementeira,centrifugal_spreader,1.0,20.0,112.23,723.4214000000001,0.17820547090795688,0.027646403603764
C3_2024,C3,2024,sowing,sementeira,centrifugal_spreader,1.0,39.21,112.23,723.4214000000001,0.34937182571504943,0.05420077426517932
C3_2024,C3,2024,sowing,sementeira,centrifugal_spreader,1.0,5.52,112.23,723.4214000000001,0.04918470997059609,0.007630407394638864
C3_2024,C3,2024,sowing,sementeira,centrifugal_spreader,1.0,23.7,112.23,723.4214000000001,0.2111734830259289,0.03276098827046034
C3_2024,C3,2024,sowing,sementeira,centrifugal_spreader,1.0,23.8,112.23,723.4214000000001,0.21206451038046867,0.032899220288479164
C4_2022,C4,2022,soil_operation,disk_harrow x3,disk_harrow,3.0,75.63,25.21,91.26020000000001,2.9999999999999996,0.8287292817679557
C4_2022,C4,2022,soil_operation,levelling,laser_leveler,1.0,25.21,25.21,91.26020000000001,1.0,0.2762430939226519
C4_2022,C4,2022,soil_operation,fertiliser_integration,rotary_tiller,1.0,25.21,25.21,91.26020000000001,1.0,0.2762430939226519
C4_2022,C4,2022,harvest,colheita,combine_harvester,1.0,25.21,25.21,91.26020000000001,1.0,0.2762430939226519
C4_2022,C4,2022,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,25.21,25.21,91.26020000000001,1.0,0.2762430939226519
C4_2022,C4,2022,topdressing,adubação cobertura,centrifugal_spreader,1.0,19.21,25.21,91.26020000000001,0.7619992066640222,0.21049701841547575
C4_2022,C4,2022,crop_protection,herbicide,sprayer,1.0,19.21,25.21,91.26020000000001,0.7619992066640222,0.21049701841547575
C4_2022,C4,2022,crop_protection,herbicide,sprayer,1.0,19.21,25.21,91.26020000000001,0.7619992066640222,0.21049701841547575
C4_2022,C4,2022,crop_protection,herbicide,sprayer,1.0,19.21,25.21,91.26020000000001,0.7619992066640222,0.21049701841547575
C4_2022,C4,2022,crop_protection,herbicide,sprayer,1.0,19.21,25.21,91.26020000000001,0.7619992066640222,0.21049701841547575
C4_2022,C4,2022,crop_protection,herbicide,sprayer,1.0,19.21,25.21,91.26020000000001,0.7619992066640222,0.21049701841547575
C4_2022,C4,2022,crop_protection,herbicide,sprayer,1.0,19.21,25.21,91.26020000000001,0.7619992066640222,0.21049701841547575
C4_2022,C4,2022,crop_protection,herbicide,sprayer,1.0,19.21,25.21,91.26020000000001,0.7619992066640222,0.21049701841547575
C4_2022,C4,2022,crop_protection,herbicide,sprayer,1.0,19.21,25.21,91.26020000000001,0.7619992066640222,0.21049701841547575
C4_2022,C4,2022,crop_protection,herbicide,sprayer,1.0,19.21,25.21,91.26020000000001,0.7619992066640222,0.21049701841547575
C4_2022,C4,2022,sowing,sementeira,centrifugal_spreader,1.0,25.21,25.21,91.26020000000001,1.0,0.2762430939226519
C4_2023,C4,2023,soil_operation,disk_harrow x3,disk_harrow,3.0,71.52,23.839999999999996,107.3744,3.0000000000000004,0.6660805555141636
C4_2023,C4,2023,soil_operation,levelling,laser_leveler,1.0,23.84,23.839999999999996,107.3744,1.0000000000000002,0.2220268518380545
C4_2023,C4,2023,soil_operation,fertiliser_integration,rotary_tiller,1.0,23.84,23.839999999999996,107.3744,1.0000000000000002,0.2220268518380545
C4_2023,C4,2023,harvest,colheita,combine_harvester,1.0,23.84,23.839999999999996,107.3744,1.0000000000000002,0.2220268518380545
C4_2023,C4,2023,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,23.84,23.839999999999996,107.3744,1.0000000000000002,0.2220268518380545
C4_2023,C4,2023,topdressing,adubação cobertura,centrifugal_spreader,1.0,23.84,23.839999999999996,107.3744,1.0000000000000002,0.2220268518380545
C4_2023,C4,2023,crop_protection,herbicide,sprayer,1.0,5.76,23.839999999999996,107.3744,0.2416107382550336,0.05364407158503331
C4_2023,C4,2023,crop_protection,herbicide,sprayer,1.0,5.76,23.839999999999996,107.3744,0.2416107382550336,0.05364407158503331
C4_2023,C4,2023,crop_protection,herbicide,sprayer,1.0,5.76,23.839999999999996,107.3744,0.2416107382550336,0.05364407158503331
C4_2023,C4,2023,crop_protection,herbicide,sprayer,1.0,18.08,23.839999999999996,107.3744,0.7583892617449665,0.1683827802530212
C4_2023,C4,2023,crop_protection,herbicide,sprayer,1.0,18.08,23.839999999999996,107.3744,0.7583892617449665,0.1683827802530212
C4_2023,C4,2023,crop_protection,herbicide,sprayer,1.0,5.76,23.839999999999996,107.3744,0.2416107382550336,0.05364407158503331
C4_2023,C4,2023,crop_protection,herbicide,sprayer,1.0,5.76,23.839999999999996,107.3744,0.2416107382550336,0.05364407158503331
C4_2023,C4,2023,crop_protection,pesticide,sprayer,1.0,5.76,23.839999999999996,107.3744,0.2416107382550336,0.05364407158503331
C4_2023,C4,2023,sowing,sementeira,centrifugal_spreader,1.0,5.76,23.839999999999996,107.3744,0.2416107382550336,0.05364407158503331
C4_2023,C4,2023,sowing,sementeira,centrifugal_spreader,1.0,18.08,23.839999999999996,107.3744,0.7583892617449665,0.1683827802530212
C4_2024,C4,2024,soil_operation,disk_harrow x3,disk_harrow,3.0,71.61,23.87,197.4649,3.0,0.36264672860847674
C4_2024,C4,2024,soil_operation,levelling,laser_leveler,1.0,23.87,23.87,197.4649,1.0,0.12088224286949226
C4_2024,C4,2024,soil_operation,fertiliser_integration,rotary_tiller,1.0,23.87,23.87,197.4649,1.0,0.12088224286949226
C4_2024,C4,2024,harvest,colheita,combine_harvester,1.0,23.87,23.87,197.4649,1.0,0.12088224286949226
C4_2024,C4,2024,soil_operation,straw_integration,rotary_tiller,1.0,23.87,23.87,197.4649,1.0,0.12088224286949226
C4_2024,C4,2024,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,23.87,23.87,197.4649,1.0,0.12088224286949226
C4_2024,C4,2024,topdressing,adubação cobertura,centrifugal_spreader,1.0,23.87,23.87,197.4649,1.0,0.12088224286949226
C4_2024,C4,2024,crop_protection,herbicide,sprayer,1.0,8.57,23.87,197.4649,0.35902806870548803,0.04340011819822156
C4_2024,C4,2024,crop_protection,herbicide,sprayer,1.0,8.57,23.87,197.4649,0.35902806870548803,0.04340011819822156
C4_2024,C4,2024,crop_protection,herbicide,sprayer,1.0,8.57,23.87,197.4649,0.35902806870548803,0.04340011819822156
C4_2024,C4,2024,crop_protection,herbicide,sprayer,1.0,15.3,23.87,197.4649,0.6409719312945119,0.07748212467127069
C4_2024,C4,2024,crop_protection,herbicide,sprayer,1.0,15.3,23.87,197.4649,0.6409719312945119,0.07748212467127069
C4_2024,C4,2024,crop_protection,herbicide,sprayer,1.0,15.3,23.87,197.4649,0.6409719312945119,0.07748212467127069
C4_2024,C4,2024,crop_protection,herbicide,sprayer,1.0,15.3,23.87,197.4649,0.6409719312945119,0.07748212467127069
C4_2024,C4,2024,crop_protection,herbicide,sprayer,1.0,15.3,23.87,197.4649,0.6409719312945119,0.07748212467127069
C4_2024,C4,2024,crop_protection,herbicide,sprayer,1.0,15.3,23.87,197.4649,0.6409719312945119,0.07748212467127069
C4_2024,C4,2024,sowing,sementeira,centrifugal_spreader,1.0,8.57,23.87,197.4649,0.35902806870548803,0.04340011819822156
C4_2024,C4,2024,sowing,sementeira,centrifugal_spreader,1.0,15.3,23.87,197.4649,0.6409719312945119,0.07748212467127069
C5_2022,C5,2022,soil_operation,disk_harrow x3,disk_harrow,3.0,107.25,35.75,214.04500000000002,3.0,0.5010628606134224
C5_2022,C5,2022,soil_operation,levelling,laser_leveler,1.0,35.75,35.75,214.04500000000002,1.0,0.16702095353780747
C5_2022,C5,2022,soil_operation,fertiliser_integration,rotary_tiller,1.0,35.75,35.75,214.04500000000002,1.0,0.16702095353780747
C5_2022,C5,2022,harvest,colheita,combine_harvester,1.0,35.75,35.75,214.04500000000002,1.0,0.16702095353780747
C5_2022,C5,2022,topdressing,adubação cobertura,centrifugal_spreader,1.0,25.75,35.75,214.04500000000002,0.7202797202797203,0.12030180569506412
C5_2022,C5,2022,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,35.75,35.75,214.04500000000002,1.0,0.16702095353780747
C5_2022,C5,2022,topdressing,adubação cobertura,centrifugal_spreader,1.0,10.0,35.75,214.04500000000002,0.27972027972027974,0.04671914784274334
C5_2022,C5,2022,crop_protection,herbicide,sprayer,1.0,25.75,35.75,214.04500000000002,0.7202797202797203,0.12030180569506412
C5_2022,C5,2022,crop_protection,herbicide,sprayer,1.0,25.75,35.75,214.04500000000002,0.7202797202797203,0.12030180569506412
C5_2022,C5,2022,crop_protection,herbicide,sprayer,1.0,25.75,35.75,214.04500000000002,0.7202797202797203,0.12030180569506412
C5_2022,C5,2022,crop_protection,herbicide,sprayer,1.0,10.0,35.75,214.04500000000002,0.27972027972027974,0.04671914784274334
C5_2022,C5,2022,crop_protection,herbicide,sprayer,1.0,10.0,35.75,214.04500000000002,0.27972027972027974,0.04671914784274334
C5_2022,C5,2022,crop_protection,herbicide,sprayer,1.0,25.75,35.75,214.04500000000002,0.7202797202797203,0.12030180569506412
C5_2022,C5,2022,crop_protection,herbicide,sprayer,1.0,10.0,35.75,214.04500000000002,0.27972027972027974,0.04671914784274334
C5_2022,C5,2022,sowing,sementeira,centrifugal_spreader,1.0,25.75,35.75,214.04500000000002,0.7202797202797203,0.12030180569506412
C5_2022,C5,2022,sowing,sementeira,centrifugal_spreader,1.0,10.0,35.75,214.04500000000002,0.27972027972027974,0.04671914784274334
C5_2023,C5,2023,soil_operation,disk_harrow x3,disk_harrow,3.0,106.32,35.44,217.49360000000001,3.0,0.48884197052235095
C5_2023,C5,2023,soil_operation,fertiliser_integration,rotary_tiller,1.0,35.44,35.44,217.49360000000001,1.0,0.1629473235074503
C5_2023,C5,2023,soil_operation,levelling,laser_leveler,1.0,35.44,35.44,217.49360000000001,1.0,0.1629473235074503
C5_2023,C5,2023,harvest,colheita,combine_harvester,1.0,35.44,35.44,217.49360000000001,1.0,0.1629473235074503
C5_2023,C5,2023,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,15.54,35.44,217.49360000000001,0.4384875846501129,0.07145037830998245
C5_2023,C5,2023,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,11.6,35.44,217.49360000000001,0.327313769751693,0.05333490272817223
C5_2023,C5,2023,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,8.3,35.44,217.49360000000001,0.23419864559819417,0.03816204246929565
C5_2023,C5,2023,topdressing,adubação cobertura,centrifugal_spreader,1.0,5.44,35.44,217.49360000000001,0.15349887133182846,0.025012230244935943
C5_2023,C5,2023,topdressing,adubação cobertura,centrifugal_spreader,1.0,30.0,35.44,217.49360000000001,0.8465011286681716,0.13793509326251438
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,14.0,35.44,217.49360000000001,0.39503386004514673,0.06436971018917338
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,14.0,35.44,217.49360000000001,0.39503386004514673,0.06436971018917338
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,21.44,35.44,217.49360000000001,0.6049661399548534,0.09857761331827695
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,21.44,35.44,217.49360000000001,0.6049661399548534,0.09857761331827695
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,21.44,35.44,217.49360000000001,0.6049661399548534,0.09857761331827695
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,21.44,35.44,217.49360000000001,0.6049661399548534,0.09857761331827695
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,14.0,35.44,217.49360000000001,0.39503386004514673,0.06436971018917338
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,8.0,35.44,217.49360000000001,0.22573363431151244,0.0367826915366705
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,8.0,35.44,217.49360000000001,0.22573363431151244,0.0367826915366705
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,12.11,35.44,217.49360000000001,0.3417042889390519,0.05567979931363497
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,8.89,35.44,217.49360000000001,0.2508465011286682,0.0408747659701251
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,7.26,35.44,217.49360000000001,0.20485327313769752,0.03338029256952848
C5_2023,C5,2023,crop_protection,herbicide,sprayer,1.0,5.74,35.44,217.49360000000001,0.16196388261851016,0.026391581177561085
C5_2023,C5,2023,sowing,sementeira,centrifugal_spreader,1.0,21.44,35.44,217.49360000000001,0.6049661399548534,0.09857761331827695
C5_2023,C5,2023,sowing,sementeira,centrifugal_spreader,1.0,14.0,35.44,217.49360000000001,0.39503386004514673,0.06436971018917338
C5_2024,C5,2024,soil_operation,disk_harrow x3,disk_harrow,3.0,106.32,35.44,290.5825,3.0,0.3658857639396729
C5_2024,C5,2024,soil_operation,levelling,laser_leveler,1.0,35.44,35.44,290.5825,1.0,0.1219619213132243
C5_2024,C5,2024,soil_operation,fertiliser_integration,rotary_tiller,1.0,35.44,35.44,290.5825,1.0,0.1219619213132243
C5_2024,C5,2024,harvest,colheita,combine_harvester,1.0,35.44,35.44,290.5825,1.0,0.1219619213132243
C5_2024,C5,2024,soil_operation,straw_integration,rotary_tiller,1.0,35.44,35.44,290.5825,1.0,0.1219619213132243
C5_2024,C5,2024,topdressing,adubação cobertura,centrifugal_spreader,1.0,35.44,35.44,290.5825,1.0,0.1219619213132243
C5_2024,C5,2024,topdressing,adubação cobertura,centrifugal_spreader,1.0,35.44,35.44,290.5825,1.0,0.1219619213132243
C5_2024,C5,2024,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,35.44,35.44,290.5825,1.0,0.1219619213132243
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,20.19,35.44,290.5825,0.5696952595936795,0.06948112842308124
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,20.19,35.44,290.5825,0.5696952595936795,0.06948112842308124
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,20.19,35.44,290.5825,0.5696952595936795,0.06948112842308124
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,20.19,35.44,290.5825,0.5696952595936795,0.06948112842308124
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,15.25,35.44,290.5825,0.43030474040632055,0.052480792890143076
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,20.19,35.44,290.5825,0.5696952595936795,0.06948112842308124
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,15.25,35.44,290.5825,0.43030474040632055,0.052480792890143076
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,15.25,35.44,290.5825,0.43030474040632055,0.052480792890143076
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,12.11,35.44,290.5825,0.3417042889390519,0.04167491159997591
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,7.14,35.44,290.5825,0.20146726862302483,0.02457133516299158
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,8.75,35.44,290.5825,0.24689616252821672,0.030111930346803404
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,6.5,35.44,290.5825,0.18340857787810386,0.02236886254333967
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,9.81,35.44,290.5825,0.2768058690744921,0.033759775623101874
C5_2024,C5,2024,crop_protection,herbicide,sprayer,1.0,9.81,35.44,290.5825,0.2768058690744921,0.033759775623101874
C5_2024,C5,2024,sowing,sementeira,centrifugal_spreader,1.0,15.25,35.44,290.5825,0.43030474040632055,0.052480792890143076
C5_2024,C5,2024,sowing,sementeira,centrifugal_spreader,1.0,20.19,35.44,290.5825,0.5696952595936795,0.06948112842308124
C6_2022,C6,2022,soil_operation,disk_harrow x2,disk_harrow,2.0,146.22,73.11,157.1865,2.0,0.9302325581395349
C6_2022,C6,2022,soil_operation,levelling,laser_leveler,1.0,73.11,73.11,157.1865,1.0,0.46511627906976744
C6_2022,C6,2022,soil_operation,fertiliser_integration,rotary_tiller,1.0,73.11,73.11,157.1865,1.0,0.46511627906976744
C6_2022,C6,2022,harvest,colheita,combine_harvester,1.0,73.11,73.11,157.1865,1.0,0.46511627906976744
C6_2022,C6,2022,basal_fertilisation,adubação fundo,centrifugal_spreader,1.0,73.11,73.11,157.1865,1.0,0.46511627906976744
C6_2022,C6,2022,topdressing,adubação cobertura,centrifugal_spreader,1.0,48.0,73.11,157.1865,0.6565449322938038,0.30536973595060646
C6_2022,C6,2022,topdressing,adubação cobertura,centrifugal_spreader,1.0,73.11,73.11,157.1865,1.0,0.46511627906976744
C6_2022,C6,2022,crop_protection,herbicide,sprayer,1.0,73.11,73.11,157.1865,1.0,0.46511627906976744
C6_2022,C6,2022,crop_protection,herbicide,sprayer,1.0,73.11,73.11,157.1865,1.0,0.46511627906976744
C6_2022,C6,2022,crop_protection,herbicide,sprayer,1.0,73.11,73.11,157.1865,1.0,0.46511627906976744
C6_2022,C6,2022,crop_protection,herbicide,sprayer,1.0,45.0,73.11,157.1865,0.6155108740254411,0.2862841274536935
C6_2022,C6,2022,crop_protection,herbicide,sprayer,1.0,36.0,73.11,157.1865,0.4924086992203529,0.22902730196295484
C6_2022,C6,2022,crop_protection,herbicide,sprayer,1.0,20.0,73.11,157.1865,0.2735603884557516,0.12723738997941936
C6_2022,C6,2022,crop_protection,herbicide,sprayer,1.0,11.6,73.11,157.1865,0.15866502530433593,0.07379768618806322
