dmu_id,farmer_id,year,basis,impact_category,impact_unit,centrifugal_spreader_ha_worked_per_ha,centrifugal_spreader_ha_worked_per_tonne,centrifugal_spreader_factor_per_ha_worked,centrifugal_spreader_factor_unit,centrifugal_spreader_characterisation_sheet,centrifugal_spreader_impact,combine_harvester_ha_worked_per_ha,combine_harvester_ha_worked_per_tonne,combine_harvester_factor_per_ha_worked,combine_harvester_factor_unit,combine_harvester_characterisation_sheet,combine_harvester_impact,disk_harrow_ha_worked_per_ha,disk_harrow_ha_worked_per_tonne,disk_harrow_factor_per_ha_worked,disk_harrow_factor_unit,disk_harrow_characterisation_sheet,disk_harrow_impact,laser_leveler_ha_worked_per_ha,laser_leveler_ha_worked_per_tonne,laser_leveler_factor_per_ha_worked,laser_leveler_factor_unit,laser_leveler_characterisation_sheet,laser_leveler_impact,rotary_tiller_ha_worked_per_ha,rotary_tiller_ha_worked_per_tonne,rotary_tiller_factor_per_ha_worked,rotary_tiller_factor_unit,rotary_tiller_characterisation_sheet,rotary_tiller_impact,seeder_ha_worked_per_ha,seeder_ha_worked_per_tonne,seeder_factor_per_ha_worked,seeder_factor_unit,seeder_characterisation_sheet,seeder_impact,sprayer_ha_worked_per_ha,sprayer_ha_worked_per_tonne,sprayer_factor_per_ha_worked,sprayer_factor_unit,sprayer_characterisation_sheet,sprayer_impact,machines_total_impact
C1_2023,C1,2023,tonne,Climate change - Biogenic,kg CO2 eq,,0.6938853923,0.0373,1 ha worked,13_chara,0.02588192513279,,0.2312951308,0.17600000000000002,1 ha worked,16_chara,0.040707943020800004,,0.6938853923,0.028499999999999998,1 ha worked,11_chara,0.01977573368055,,0.2312951308,0.145,1 ha worked,12_chara,0.033537793966,,0.2312951308,0.0992,1 ha worked,14_chara,0.02294447697536,,0.0,0.0452,1 ha worked,17_chara,0.0,,1.3261733997,0.0211,1 ha worked,15_chara,0.027982258733670003,0.17083013150916998
C1_2023,C1,2023,tonne,Climate change - Fossil,kg CO2 eq,,0.6938853923,26.830000000000002,1 ha worked,13_chara,18.616945075409003,,0.2312951308,165.57999999999998,1 ha worked,16_chara,38.297847757864,,0.6938853923,20.41,1 ha worked,11_chara,14.162200856843,,0.2312951308,123.97,1 ha worked,12_chara,28.673657365276,,0.2312951308,69.50999999999999,1 ha worked,14_chara,16.077324541908,,0.0,28.180000000000003,1 ha worked,17_chara,0.0,,1.3261733997,1.9100000000000001,1 ha worked,15_chara,2.532991193427,118.36096679072699
C1_2023,C1,2023,tonne,Climate change - Land use and LU change,kg CO2 eq,,0.6938853923,0.0178,1 ha worked,13_chara,0.01235115998294,,0.2312951308,0.131,1 ha worked,16_chara,0.030299662134800003,,0.6938853923,0.00673,1 ha worked,11_chara,0.004669848690179,,0.2312951308,0.05789999999999999,1 ha worked,12_chara,0.013391988073319998,,0.2312951308,0.0494,1 ha worked,14_chara,0.01142597946152,,0.0,0.0434,1 ha worked,17_chara,0.0,,1.3261733997,0.00132,1 ha worked,15_chara,0.001750548887604,0.073889187230363
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater",CTUe,,0.6938853923,409.06,1 ha worked,13_chara,283.840758574238,,0.2312951308,2729.37,1 ha worked,16_chara,631.2899911515959,,0.6938853923,235.92,1 ha worked,11_chara,163.70144175141598,,0.2312951308,1587.99,1 ha worked,12_chara,367.294354759092,,0.2312951308,1134.53,1 ha worked,14_chara,262.411264746524,,0.0,588.66,1 ha worked,17_chara,0.0,,1.3261733997,32.26,1 ha worked,15_chara,42.782353874322,1751.3201648571883
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,0.6938853923,66.27,1 ha worked,13_chara,45.983784947721,,0.2312951308,419.04999999999995,1 ha worked,16_chara,96.92422456173999,,0.6938853923,48.84,1 ha worked,11_chara,33.889362559932,,0.2312951308,268.34,1 ha worked,12_chara,62.06573539887199,,0.2312951308,140.05,1 ha worked,14_chara,32.39288306854,,0.0,58.77,1 ha worked,17_chara,0.0,,1.3261733997,4.59,1 ha worked,15_chara,6.087135904623,277.34312644142796
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater - metals",CTUe,,0.6938853923,322.83,1 ha worked,13_chara,224.007021196209,,0.2312951308,2187.8900000000003,1 ha worked,16_chara,506.0483037260121,,0.6938853923,170.45000000000002,1 ha worked,11_chara,118.27276511753502,,0.2312951308,1234.5,1 ha worked,12_chara,285.5338389726,,0.2312951308,954.07,1 ha worked,14_chara,220.671745442356,,0.0,515.3100000000001,1 ha worked,17_chara,0.0,,1.3261733997,26.36,1 ha worked,15_chara,34.957930816092,1389.491605270804
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater - organics",CTUe,,0.6938853923,19.96,1 ha worked,13_chara,13.849952430308,,0.2312951308,122.43,1 ha worked,16_chara,28.317462863844,,0.6938853923,16.64,1 ha worked,11_chara,11.546252927872,,0.2312951308,85.15,1 ha worked,12_chara,19.69478038762,,0.2312951308,40.410000000000004,1 ha worked,14_chara,9.346636235628,,0.0,14.58,1 ha worked,17_chara,0.0,,1.3261733997,1.31,1 ha worked,15_chara,1.737287153607,84.492371998879
C1_2023,C1,2023,tonne,"Eutrophication, freshwater",kg P eq,,0.6938853923,0.00346,1 ha worked,13_chara,0.002400843457358,,0.2312951308,0.0236,1 ha worked,16_chara,0.00545856508688,,0.6938853923,0.0014600000000000001,1 ha worked,11_chara,0.0010130726727580002,,0.2312951308,0.0129,1 ha worked,12_chara,0.00298370718732,,0.2312951308,0.0116,1 ha worked,14_chara,0.0026830235172799997,,0.0,0.00685,1 ha worked,17_chara,0.0,,1.3261733997,0.000272,1 ha worked,15_chara,0.0003607191647184,0.0148999310863144
C1_2023,C1,2023,tonne,"Eutrophication, marine",kg N eq,,0.6938853923,0.1,1 ha worked,13_chara,0.06938853923,,0.2312951308,0.729,1 ha worked,16_chara,0.1686141503532,,0.6938853923,0.08460000000000001,1 ha worked,11_chara,0.05870270418858001,,0.2312951308,0.444,1 ha worked,12_chara,0.1026950380752,,0.2312951308,0.213,1 ha worked,14_chara,0.0492658628604,,0.0,0.0206,1 ha worked,17_chara,0.0,,1.3261733997,0.0064600000000000005,1 ha worked,15_chara,0.008567080162062,0.45723337486944193
C1_2023,C1,2023,tonne,"Eutrophication, terrestrial",mol N eq,,0.6938853923,1.1,1 ha worked,13_chara,0.7632739315300001,,0.2312951308,7.97,1 ha worked,16_chara,1.843422192476,,0.6938853923,0.927,1 ha worked,11_chara,0.6432317586621,,0.2312951308,4.86,1 ha worked,12_chara,1.124094335688,,0.2312951308,2.33,1 ha worked,14_chara,0.538917654764,,0.0,0.21800000000000003,1 ha worked,17_chara,0.0,,1.3261733997,0.0704,1 ha worked,15_chara,0.09336260733888001,5.006302480458979
